locality_symbol,שם יישוב,year,target_election,valid_votes,Other_raw_pct,Right_pct,Center_Left_pct,Haredi_pct,Arab_pct,אחוז עולי 1990+ מסך האוכלוסייה,ערבים (אחוזים מתוך כלל אוכלוסיית הישראלים),gini_wage_2019,עובדי הוראה ממוצע שעות עבודה שבועיות לתלמיד,"אחוז המבוטחים בקופ""ח מתוך סך כל המבוטחים כללית",avg_monthly_wage,גיל ממוצע של מקבלי דמי אבטלה (לא כולל חיילים),השכלה גבוהה אחוז סטודנטים מתוך אוכלוסיית בני 25-20,gender_wage_ratio,"צפיפות אוכלוסייה לקמ''ר ביישובים שמנו 5,000 תושבים ויותר","ריבוי טבעי ל-1,000 תושבים",אחוז באוכלוסייה בסוף השנה בני 4-0,אחוז באוכלוסייה בסוף השנה בני 44-30,"נישאים שיעור ל-1,000 תושבים לא נשואים בני 15 ומעלה",השכלה גבוהה אחוז בעלי תארים מישראל מתוך אוכלוסיית בני 55-35,"מספר ילדים שבגינם שולמו קצבאות במשפחות עם 5 ילדים ויותר ל-1,000 תושבים",אחוז מקבלי השלמת הכנסה מבין מקבלי קצבאות זקנה ושאירים,אחוז זכאים לתעודת בגרות שעמדו בדרישות הסף של האוניברסיטאות מבין תלמידי כיתות יב,עובדי הוראה אחוז בעלי דרגת שכר תואר שני ומעלה,אחוז זכאים לתעודת בגרות מבין תלמידי כיתות יב,"יחס תלות (ל-1,000 תושבים בלתי תלויים)",עובדי הוראה ממוצע שעות עבודה לשבוע,אחוז באוכלוסייה בסוף השנה בני 59-45,מקבלי דמי אבטלה (ממוצע חודשי) גברים,יהודים (אחוזים מתוך יהודים ואחרים),מוסלמים (אחוזים מתוך האוכלוסייה הערבית),יהודים ואחרים (אחוזים מתוך כלל אוכלוסיית הישראלים),נכנסים מיישובים אחרים גיל 64-30,type_Arab/Non-Jewish,type_Cities,type_Kibbutzim,type_Moshavim,type_other,type_Druze_Majority
8400,רחובות,2022,Knesset_25,76404,1.570598397989634,40.92734429019733,46.98154353491836,11.781288229349505,0.309823945534812,16.1,,0.44,2.73,49.8,13701.14,40.42,15.9,1.5548093423101057,6345.1,10.54,8.8,19.79,25.9,42.35,46.85954170784455,14.31,71.27,43.37,78.73,990.0,31.05,15.74,356.42,93.9,,99.7,2224,0,1,0,0,0,0
8500,רמלה,2019,Knesset_21,32103,0.9967915771111734,58.66029009218765,21.70342636000377,9.826007614133342,9.810275933675234,17.5,26.2,0.35,2.75,64.3,8094.18,41.0,10.06,1.452486716130672,6297.9,11.44,9.3,20.88,34.2,9.04,41.21595976847899,26.49,50.1,30.54,64.85,848.4,30.3,15.3,295.0,93.2,80.7,73.8,1451,0,1,0,0,0,0
8500,רמלה,2019,Knesset_22,33717,0.8393392057419106,48.48357958963929,24.31357300951128,13.354668899922236,13.8481785009272,17.5,26.2,0.35,2.75,64.3,8094.18,41.0,10.06,1.452486716130672,6297.9,11.44,9.3,20.88,34.2,9.04,41.21595976847899,26.49,50.1,30.54,64.85,848.4,30.3,15.3,295.0,93.2,80.7,73.8,1451,0,1,0,0,0,0
8500,רמלה,2020,Knesset_23,35294,0.2295007650025499,51.31627523925823,18.331298100133477,13.15991253230341,17.192514128304886,18.3,24.3,0.35,3.12,64.0,7888.079822616408,39.35,10.11,1.4781921618204803,6420.2,12.66,9.67,20.01,33.2,9.7,43.87753776611636,24.88,55.33,32.6,68.72,846.0,30.6,15.2,2366.0,93.3,80.6,75.7,679,0,1,0,0,0,0
8500,רמלה,2021,Knesset_24,31368,1.3548839581739354,58.11653685809392,17.357722263516788,12.561807193872603,11.963933684516691,18.04,24.6,0.35,3.25,63.8,9073.83,40.0,10.8,1.407952867956668,6487.8,13.32,9.48,19.84,24.6,10.42,44.96259543947146,23.68,57.53,33.47,74.57,857.0,31.1,15.33,1406.0,93.1,80.7,75.4,778,0,1,0,0,0,0
8500,רמלה,2022,Knesset_25,36235,1.1618600800331171,53.11889205338694,16.64153682917295,14.07829340481376,16.161277712626347,18.1,24.8,0.35,3.23,63.3,9652.98,40.86,10.1,1.4305206612717405,5911.0,12.04,9.1,19.72,35.2,11.09,45.78422449763092,24.96,52.98,36.92,71.95,859.0,31.0,15.49,205.08,92.7,81.0,75.2,942,0,1,0,0,0,0
8600,רמת גן,2019,Knesset_21,86756,0.5048642168841347,37.06063625199842,58.958733983641885,3.7118561597812736,0.2687736045784193,13.0,0.8,0.45,2.49,39.9,12339.15,41.0,19.09,1.4923133158745974,10214.3,6.19,6.8,23.52,23.4,42.17,10.131410351917518,8.53,79.65,43.21,83.9,717.3,30.8,16.53,615.0,93.6,81.9,99.2,4829,0,1,0,0,0,0
8600,רמת גן,2019,Knesset_22,86523,0.3790899529604845,30.60734381344626,64.18353732815129,4.873832588897268,0.3352862695051917,13.0,0.8,0.45,2.49,39.9,12339.15,41.0,19.09,1.4923133158745974,10214.3,6.19,6.8,23.52,23.4,42.17,10.131410351917518,8.53,79.65,43.21,83.9,717.3,30.8,16.53,615.0,93.6,81.9,99.2,4829,0,1,0,0,0,0
8600,רמת גן,2020,Knesset_23,87421,0.1338351197080793,33.275680381196736,61.05905800421516,5.008934298543021,0.6563273160450838,13.0,0.8,0.45,2.69,39.6,13125.567461172814,39.77,23.95,1.6187487547320183,10220.0,6.38,7.19,24.2,24.1,43.5,11.220129389577217,8.31,83.54,44.05,88.37,708.0,30.7,16.57,4686.0,93.4,81.9,99.4,4706,0,1,0,0,0,0
8600,רמת גן,2021,Knesset_24,87673,2.039396393416445,37.60610118181289,58.10909937707399,3.982069045817081,0.3027303952960354,13.09,0.8,0.45,2.77,39.3,14953.58,41.0,22.8,1.5103520940232,10351.1,7.37,7.0,24.01,15.4,44.69,11.979541088706352,8.11,80.48,43.99,86.32,704.0,30.9,16.88,2812.0,93.3,81.9,99.4,4634,0,1,0,0,0,0
8600,רמת גן,2022,Knesset_25,90342,1.9359766221690908,31.18079306491484,63.21605544456108,5.05006038851828,0.5530911020058018,13.6,,0.45,2.75,39.0,16008.61,40.02,24.3,1.5200399991522944,10520.7,5.96,6.8,24.1,23.4,46.39,12.690879171235151,8.96,80.98,44.09,87.01,696.0,31.1,17.03,482.25,92.9,,99.3,4623,0,1,0,0,0,0
8700,רעננה,2019,Knesset_21,44167,0.3577331491837797,39.3124133699925,56.34983753323184,4.237769547138085,0.0999795496375741,21.2,0.1,0.49,2.99,36.4,12925.76,43.0,18.57,1.6128928968439369,5597.9,6.94,7.1,16.18,21.8,43.8,18.653709694877747,5.33,83.76,42.87,87.75,1020.2,30.3,18.1,231.0,97.2,95.6,99.9,1331,0,1,0,0,0,0
8700,רעננה,2019,Knesset_22,43648,0.313874633431085,34.30396911125922,59.849233527154055,5.7157960056077775,0.1310013559789478,21.2,0.1,0.49,2.99,36.4,12925.76,43.0,18.57,1.6128928968439369,5597.9,6.94,7.1,16.18,21.8,43.8,18.653709694877747,5.33,83.76,42.87,87.75,1020.2,30.3,18.1,231.0,97.2,95.6,99.9,1331,0,1,0,0,0,0
8700,רעננה,2020,Knesset_23,44155,0.0905899671611369,37.078091352147794,56.765272583021655,5.886886546526124,0.2697495183044316,20.9,0.1,0.49,2.95,36.3,14584.205225247222,40.46,20.97,1.8500538318488795,5135.0,7.08,6.95,16.16,21.5,44.6,21.343262058025353,5.07,79.1,44.64,85.14,951.0,30.6,18.08,1631.0,97.1,95.6,99.9,1380,0,1,0,0,0,0
8700,רעננה,2021,Knesset_24,44539,1.1764970026269113,42.04930137453141,53.03192093604453,4.805180052254912,0.1135976371691468,21.43,0.1,0.49,2.99,35.7,16593.18,41.0,20.3,1.753252248187319,5289.0,8.83,7.08,16.0,16.1,45.66,21.206181105369005,4.85,85.32,45.35,89.72,972.0,30.9,18.03,1007.0,97.1,95.6,99.9,1629,0,1,0,0,0,0
8700,רעננה,2022,Knesset_25,46223,1.443004564827034,33.77381684081131,59.79453858986742,6.19676881201159,0.2348757573096847,21.6,,0.49,2.94,35.4,17743.03,42.2,19.0,1.7415213247273564,5403.3,8.9,7.1,15.97,23.2,47.06,20.695124435509644,5.52,83.46,46.31,89.57,987.0,31.04,18.13,196.5,96.9,,99.9,1472,0,1,0,0,0,0
874,מגדל העמק,2019,Knesset_21,13349,0.9738557195295529,52.712005446705504,32.07504349799531,15.091913155306754,0.1210378999924351,25.1,0.1,0.38,4.26,68.9,8065.23,41.0,8.92,1.5577096269611792,3067.0,9.34,8.2,18.36,30.9,13.83,43.92909689623765,32.46,46.34,29.82,64.94,915.8,31.9,15.98,163.0,88.5,57.6,99.9,364,0,1,0,0,0,0
874,מגדל העמק,2019,Knesset_22,13387,0.5004855456786435,44.67717717717718,36.21621621621622,19.03903903903904,0.0675675675675675,25.1,0.1,0.38,4.26,68.9,8065.23,41.0,8.92,1.5577096269611792,3067.0,9.34,8.2,18.36,30.9,13.83,43.92909689623765,32.46,46.34,29.82,64.94,915.8,31.9,15.98,163.0,88.5,57.6,99.9,364,0,1,0,0,0,0
874,מגדל העמק,2020,Knesset_23,13442,0.1785448593959232,48.72559248770308,32.05395737069608,19.18318676404829,0.0372633775525413,24.3,0.1,0.38,3.87,68.1,8092.121307264164,40.31,11.22,1.5962772785622592,2951.1,7.9,8.53,17.79,30.2,14.8,51.51232408055361,31.61,55.79,30.25,69.82,916.0,32.8,15.72,672.0,89.1,57.6,100.0,241,0,1,0,0,0,0
874,מגדל העמק,2021,Knesset_24,12832,1.1767456359102244,53.497358252503744,29.24848198091633,17.19895907262834,0.0552006939515811,24.12,0.1,0.38,3.9,68.0,8781.21,41.0,10.2,1.4904786121941571,2986.8,9.93,8.55,17.54,20.2,15.61,51.058434822697755,30.37,54.03,31.04,69.35,929.0,32.7,15.84,448.0,88.8,57.6,100.0,327,0,1,0,0,0,0
874,מגדל העמק,2022,Knesset_25,13973,1.1307521648894296,51.32826637712631,29.93123416576185,18.67535287730728,0.0651465798045602,25.2,,0.38,3.84,67.0,9256.35,41.24,8.6,1.4804037037333782,3108.4,8.25,8.4,18.04,31.8,16.93,52.93847286903266,32.31,56.52,34.09,73.33,938.0,33.75,15.67,122.58,87.5,,99.9,519,0,1,0,0,0,0
8800,שפרעם,2019,Knesset_21,13280,1.1746987951807228,4.388905821395916,32.34532154830844,1.043889058213959,62.22188357208168,0.6,99.6,0.39,2.65,54.1,7105.65,41.0,12.86,1.6366335989964969,2206.0,9.35,7.5,19.68,33.7,11.31,20.38747725126126,32.56,48.15,40.43,56.5,706.2,31.9,17.78,196.0,74.9,63.8,0.4,129,1,0,0,0,0,0
8800,שפרעם,2019,Knesset_22,16327,1.1943406627059472,1.351351351351351,23.10934787999008,0.7128688321348873,74.82643193652369,0.6,99.6,0.39,2.65,54.1,7105.65,41.0,12.86,1.6366335989964969,2206.0,9.35,7.5,19.68,33.7,11.31,20.38747725126126,32.56,48.15,40.43,56.5,706.2,31.9,17.78,196.0,74.9,63.8,0.4,129,1,0,0,0,0,0
8800,שפרעם,2020,Knesset_23,19032,0.4098360655737705,1.2081882452252823,15.152474411733673,0.2004853856705708,83.43885195737047,0.2,99.6,0.39,2.96,53.8,7161.840677966102,36.62,13.88,1.6922324398356483,2165.9,10.3,7.97,18.62,39.4,11.7,18.819544096544263,32.72,50.88,45.13,65.94,716.0,32.0,17.7,1487.0,74.9,61.5,0.4,85,1,0,0,0,0,0
8800,שפרעם,2021,Knesset_24,13215,1.0896708286038592,4.261341901920281,21.46737051488027,0.2907199143141305,73.98056766888533,0.17,99.7,0.39,3.09,53.3,8428.15,37.0,14.5,1.614361435027618,2186.4,10.48,7.81,18.74,30.1,12.51,17.316319178114032,31.69,57.66,52.27,76.38,702.0,31.9,17.76,994.0,74.9,61.6,0.4,138,1,0,0,0,0,0
8800,שפרעם,2022,Knesset_25,15703,1.069859262561294,1.8345671065336335,18.036691342130677,0.1609269391696169,79.96781461216608,0.2,99.6,0.39,3.04,51.8,8756.68,40.24,15.4,1.648342205772213,2212.9,11.53,7.7,18.87,33.9,13.24,16.029947064429823,34.4,54.86,56.08,79.49,690.0,31.85,17.75,146.42,,62.0,,117,1,0,0,0,0,0
8900,טמרה,2019,Knesset_21,12951,8.547602501737316,2.6764606551840595,9.245187436676796,3.4278959810874707,84.65045592705167,0.3,99.9,0.37,3.37,88.3,6122.47,41.0,15.6,1.537084792003924,1217.7,13.42,8.2,18.84,44.2,12.19,19.198940748096657,38.58,45.63,36.42,60.25,744.0,32.1,17.46,134.0,25.7,99.9,0.1,58,1,0,0,0,0,0
8900,טמרה,2019,Knesset_22,16295,1.2887388769561214,0.2486788933789244,2.3313646254274167,1.0444513521914829,96.37550512900218,0.3,99.9,0.37,3.37,88.3,6122.47,41.0,15.6,1.537084792003924,1217.7,13.42,8.2,18.84,44.2,12.19,19.198940748096657,38.58,45.63,36.42,60.25,744.0,32.1,17.46,134.0,25.7,99.9,0.1,58,1,0,0,0,0,0
8900,טמרה,2020,Knesset_23,18317,0.2347545995523284,0.4049469191200612,0.5308087993871073,0.6949764693006457,98.3692678121922,0.0,99.9,0.37,3.41,88.7,6308.910649318616,35.68,17.47,1.609838846480068,1171.5,13.89,8.96,19.07,47.5,13.1,19.497089772629526,38.98,48.02,43.33,61.19,785.0,32.3,15.84,1172.0,25.7,99.9,0.1,37,1,0,0,0,0,0
8900,טמרה,2021,Knesset_24,12265,0.4321239298817774,0.7369800196528005,2.415656731084179,0.1801506714706846,96.66721257779234,0.04,99.9,0.37,3.49,88.6,7656.03,37.0,18.6,1.5770383507592474,1189.3,13.12,8.8,19.19,33.7,14.23,18.839147013133736,38.22,51.52,47.95,69.28,762.0,32.1,16.11,775.0,25.7,99.9,0.1,49,1,0,0,0,0,0
8900,טמרה,2022,Knesset_25,15491,0.3873216706474727,0.6804484479294927,3.654980234592703,0.0648046140885231,95.59976670338928,0.04,99.9,0.37,3.51,88.4,8056.45,39.27,18.9,1.5879517241718903,1203.7,14.49,8.6,19.12,42.8,15.41,18.892692853371493,40.19,50.08,53.19,71.84,747.0,32.28,16.36,94.42,,99.9,,57,1,0,0,0,0,0
9000,באר שבע,2019,Knesset_21,98023,0.78348958917805,59.19387178037119,32.97414014703614,7.38882319675081,0.443164875841859,24.7,4.5,0.42,3.26,61.4,9546.31,41.0,16.27,1.5445720526864026,1865.5,6.75,7.4,19.84,23.9,21.6,53.64506038950661,31.49,61.05,38.36,76.12,789.7,32.1,15.71,891.0,89.0,97.1,95.5,1619,0,1,0,0,0,0
9000,באר שבע,2019,Knesset_22,96609,0.5030587212371518,50.93682053202667,38.70041509316189,9.777056479718691,0.5857078950927458,24.7,4.5,0.42,3.26,61.4,9546.31,41.0,16.27,1.5445720526864026,1865.5,6.75,7.4,19.84,23.9,21.6,53.64506038950661,31.49,61.05,38.36,76.12,789.7,32.1,15.71,891.0,89.0,97.1,95.5,1619,0,1,0,0,0,0
9000,באר שבע,2020,Knesset_23,99266,0.2599077226845043,55.42683419521654,33.4730526826115,10.322398190045249,0.7777149321266968,25.4,4.5,0.42,3.34,61.5,9798.07884743062,39.03,17.45,1.6017275747508306,1793.8,7.66,8.22,19.3,22.8,22.5,54.82561314371186,30.27,62.07,40.55,78.33,823.0,32.5,15.7,4626.0,88.7,97.1,97.2,1571,0,1,0,0,0,0
9000,באר שבע,2021,Knesset_24,91657,1.6561746511450297,61.37520939881739,29.338022387645747,8.682146462685408,0.6046217508514627,25.19,4.5,0.42,3.42,61.8,10296.08,40.0,17.4,1.4722666052530151,1799.5,8.44,8.08,19.12,16.9,23.21,54.039980875830175,29.06,63.78,43.22,82.7,835.0,33.0,15.62,3191.0,88.4,97.1,97.1,1677,0,1,0,0,0,0
9000,באר שבע,2022,Knesset_25,100204,1.6097161789948504,57.717235853171175,30.84257183718595,10.590216145489952,0.8499761641529145,25.6,,0.42,3.4,61.9,10722.86,40.44,15.4,1.4885701034424674,1824.3,7.35,7.9,19.21,23.0,24.07,53.19811092308085,30.08,62.24,44.86,81.67,843.0,32.76,15.6,809.0,87.7,,96.9,1922,0,1,0,0,0,0
9100,נהרייה,2019,Knesset_21,31185,0.8978675645342313,54.31483578708946,40.60508008412878,4.805047726905032,0.2750364018767189,28.6,2.7,0.41,2.66,54.1,9912.39,41.0,11.67,1.5884908446043409,5957.4,5.38,6.4,18.58,23.0,21.25,13.862255727146307,22.81,59.84,39.63,71.49,840.0,31.2,19.45,274.0,84.6,46.4,97.3,1402,0,1,0,0,0,0
9100,נהרייה,2019,Knesset_22,30753,0.4292264169349332,47.53273896998792,45.05078214297378,7.001730838313576,0.4147480487247313,28.6,2.7,0.41,2.66,54.1,9912.39,41.0,11.67,1.5884908446043409,5957.4,5.38,6.4,18.58,23.0,21.25,13.862255727146307,22.81,59.84,39.63,71.49,840.0,31.2,19.45,274.0,84.6,46.4,97.3,1402,0,1,0,0,0,0
9100,נהרייה,2020,Knesset_23,31749,0.1763835081419887,51.84425582936295,40.60518095478497,6.919509039851072,0.6310541760010097,23.3,2.7,0.41,3.08,54.0,10114.838099688472,40.04,13.24,1.643016393442623,5158.6,5.25,7.13,18.34,23.9,22.0,17.27635404692677,22.38,57.58,40.84,73.27,843.0,31.5,18.32,1604.0,87.1,46.4,97.5,919,0,1,0,0,0,0
9100,נהרייה,2021,Knesset_24,30670,1.6922073687642647,57.29494875791848,35.69699180790023,6.623329242811184,0.3847301913701038,24.54,2.7,0.41,3.16,54.1,10946.15,40.0,13.4,1.5337334953385011,5302.7,7.35,7.0,18.04,15.1,22.53,18.254777489063578,22.19,63.62,42.68,78.76,851.0,31.8,18.53,1037.0,85.6,46.4,97.6,1116,0,1,0,0,0,0
9100,נהרייה,2022,Knesset_25,33244,1.4408615088437011,51.53670074774912,40.40286891500076,7.553792156264307,0.506638180985808,27.6,,0.41,3.19,53.1,11413.65,41.21,11.4,1.5769067171988829,5576.5,4.87,6.7,18.16,24.9,24.1,17.811619681417525,24.62,62.16,44.1,74.61,849.0,31.39,18.73,216.0,83.1,,97.6,1285,0,1,0,0,0,0
913,שבלי - אום אל-גנם,2019,Knesset_21,1593,3.0131826741996237,5.11326860841424,45.6957928802589,1.1003236245954693,48.0906148867314,0.4,99.9,0.35,2.55,96.0,6707.98,40.0,12.41,1.6038099412260594,1948.7,12.67,8.1,17.71,35.7,11.03,45.61074664167448,37.25,45.83,43.4,56.25,752.5,31.4,15.76,26.0,,100.0,0.1,13,1,0,0,0,0,0
913,שבלי - אום אל-גנם,2019,Knesset_22,2326,2.1926053310404128,0.9230769230769232,25.75824175824176,0.3956043956043956,72.92307692307692,0.4,99.9,0.35,2.55,96.0,6707.98,40.0,12.41,1.6038099412260594,1948.7,12.67,8.1,17.71,35.7,11.03,45.61074664167448,37.25,45.83,43.4,56.25,752.5,31.4,15.76,26.0,,100.0,0.1,13,1,0,0,0,0,0
913,שבלי - אום אל-גנם,2020,Knesset_23,2527,0.6727344677483181,0.9163346613545816,12.749003984063744,0.1195219123505976,86.21513944223108,0.0,99.9,0.35,3.12,94.2,6854.562643867149,37.63,13.71,1.716697173073012,2121.9,16.39,9.77,17.85,42.9,11.9,43.570151194927654,38.48,46.04,28.89,58.99,887.0,31.7,15.75,147.0,,100.0,0.1,15,1,0,0,0,0,0
913,שבלי - אום אל-גנם,2021,Knesset_24,1593,0.6905210295040803,7.964601769911504,12.010113780025284,1.2010113780025284,78.82427307206068,0.03,99.9,0.35,3.09,90.2,8084.07,39.0,15.5,1.558846120332151,1989.0,16.25,9.52,17.49,32.3,13.05,36.311514572384134,38.1,47.74,56.21,66.45,863.0,31.9,16.21,97.0,,100.0,0.1,28,1,0,0,0,0,0
913,שבלי - אום אל-גנם,2022,Knesset_25,2258,0.5314437555358724,1.959038290293856,5.342831700801424,0.667853962600178,92.03027604630454,0.03,99.9,0.35,2.98,94.8,8529.97,38.9,17.0,1.5961933859691513,2017.8,17.08,9.0,17.49,44.1,14.1,32.96837861513971,39.71,43.85,60.27,73.85,837.0,31.86,16.36,18.75,,100.0,,17,1,0,0,0,0,0
9200,בית שאן,2019,Knesset_21,9843,0.40638016864777,67.59155360603897,15.403447924104864,16.92339079873508,0.0816076711210853,5.1,1.2,0.36,3.58,93.9,8107.6,41.0,10.24,1.5151256983457753,1846.1,14.79,9.3,18.11,44.0,13.14,52.05195318287323,17.19,50.0,38.9,64.18,864.5,31.7,15.22,117.0,98.4,99.0,98.8,180,0,1,0,0,0,0
9200,בית שאן,2019,Knesset_22,9860,0.2839756592292089,64.68673718470302,12.601708706265256,22.518307567127746,0.193246541903987,5.1,1.2,0.36,3.58,93.9,8107.6,41.0,10.24,1.5151256983457753,1846.1,14.79,9.3,18.11,44.0,13.14,52.05195318287323,17.19,50.0,38.9,64.18,864.5,31.7,15.22,117.0,98.4,99.0,98.8,180,0,1,0,0,0,0
9200,בית שאן,2020,Knesset_23,10112,0.1186708860759493,68.20792079207921,9.712871287128714,21.8019801980198,0.2772277227722772,6.0,1.2,0.36,3.76,93.7,8094.592225752196,38.33,11.94,1.557111040407254,1705.3,13.83,9.62,18.11,48.4,14.0,53.14087142475274,16.18,59.73,40.24,71.33,821.0,32.2,15.64,586.0,98.2,99.0,99.2,147,0,1,0,0,0,0
9200,בית שאן,2021,Knesset_24,9378,0.6824482832160375,70.93622503757784,7.139789564097058,21.83809319304273,0.0858922052823706,5.42,1.2,0.36,3.77,93.0,8709.01,39.0,12.3,1.4386149415684617,1723.1,16.33,9.58,18.29,34.1,14.69,55.820105820105816,15.06,67.38,43.29,83.33,831.0,31.9,15.47,419.0,97.9,99.0,99.1,154,0,1,0,0,0,0
9200,בית שאן,2022,Knesset_25,10413,0.5762028233938346,65.40133294697189,8.538587848932677,25.94417077175698,0.1159084323384526,5.2,,0.36,3.6,93.0,9222.98,40.23,10.7,1.4130907860269455,1738.9,16.8,9.6,18.28,45.7,15.97,54.842498217356656,17.0,59.33,43.62,77.37,838.0,31.84,15.55,91.67,98.0,,99.1,170,0,1,0,0,0,0
922,רכסים,2019,Knesset_21,5226,0.0382701875239188,10.145482388973964,2.699081163859112,87.15543644716692,0.0,2.1,,0.42,1.76,40.0,5740.25,35.0,3.51,1.1882636782531428,3790.9,33.47,17.1,15.2,69.0,7.82,230.87954110898661,10.64,7.14,7.35,15.93,1430.5,23.1,7.71,29.0,99.9,,100.0,70,0,1,0,0,0,0
922,רכסים,2019,Knesset_22,5271,0.0569151963574274,8.997722095671982,3.2080485952923308,87.79422930903569,0.0,2.1,,0.42,1.76,40.0,5740.25,35.0,3.51,1.1882636782531428,3790.9,33.47,17.1,15.2,69.0,7.82,230.87954110898661,10.64,7.14,7.35,15.93,1430.5,23.1,7.71,29.0,99.9,,100.0,70,0,1,0,0,0,0
922,רכסים,2020,Knesset_23,5330,0.0187617260787992,8.969787952711577,2.4019515856633515,88.60949521486208,0.0187652467629949,2.3,,0.42,1.75,41.2,5716.79511851678,34.83,3.54,1.1432802665679378,4005.7,34.17,17.8,14.54,73.8,8.3,262.79683377308703,10.24,7.78,3.85,17.96,1437.0,21.1,7.98,190.0,99.8,,100.0,91,0,1,0,0,0,0
922,רכסים,2021,Knesset_24,5361,0.2611453087110613,9.500654572657565,2.1320366560688235,88.36730877127361,0.0,2.17,,0.42,4.63,42.9,6869.13,36.0,3.4,1.1202314626185126,4149.3,34.59,17.54,14.9,72.9,9.2,258.2265579499126,9.88,10.09,7.83,18.35,1422.0,23.2,8.05,137.0,99.8,,100.0,74,0,1,0,0,0,0
922,רכסים,2022,Knesset_25,5837,0.1884529724173376,9.131479574322004,1.9224167524888431,88.94610367318914,0.0,2.2,,0.42,1.94,44.2,6874.34,34.23,3.0,1.001452608290638,4288.7,35.58,17.5,15.04,69.1,9.84,252.71698937151794,10.19,9.92,6.59,14.88,1433.0,22.07,7.94,24.42,99.8,,100.0,70,0,1,0,0,0,0
9300,זכרון יעקב,2019,Knesset_21,12445,0.6749698674166332,29.099587412021684,60.836501901140686,9.95874120216811,0.1051694846695251,12.1,0.3,0.52,2.34,42.4,13301.36,42.0,13.09,1.735444453847746,765.3,9.35,6.4,14.19,24.0,52.58,39.99668421270775,4.71,81.65,38.75,85.53,938.7,28.2,20.19,70.0,96.2,96.7,99.7,423,0,1,0,0,0,0
9300,זכרון יעקב,2019,Knesset_22,12169,0.2711808694223026,24.266644693473964,64.26334871456822,11.288727752142384,0.1812788398154252,12.1,0.3,0.52,2.34,42.4,13301.36,42.0,13.09,1.735444453847746,765.3,9.35,6.4,14.19,24.0,52.58,39.99668421270775,4.71,81.65,38.75,85.53,938.7,28.2,20.19,70.0,96.2,96.7,99.7,423,0,1,0,0,0,0
9300,זכרון יעקב,2020,Knesset_23,12134,0.0741717488050107,26.828865979381444,61.22886597938144,11.455670103092784,0.4865979381443299,11.5,0.3,0.52,2.71,42.0,15534.421861509238,39.63,17.5,1.993666026871401,743.4,6.35,6.84,15.07,19.7,52.8,42.15556598540769,4.55,76.3,29.19,81.25,877.0,28.5,19.96,436.0,96.3,96.7,99.8,362,0,1,0,0,0,0
9300,זכרון יעקב,2021,Knesset_24,12396,1.2665375927718618,31.17084729144538,57.790669172318,10.866900890595636,0.1715826456409837,12.05,0.3,0.52,4.13,41.5,17594.64,40.0,16.1,1.8555429631073348,756.7,8.84,6.87,14.67,18.0,53.17,38.68885442427799,4.45,78.95,42.51,82.78,888.0,29.9,20.12,307.0,96.2,96.7,99.7,427,0,1,0,0,0,0
9300,זכרון יעקב,2022,Knesset_25,12708,1.3141328297135662,24.79866039390798,63.10501554899928,11.63384100151503,0.4624830555777051,12.2,,0.52,2.74,40.9,18213.22,43.12,15.0,1.935399874426713,765.9,7.04,6.4,14.65,19.8,53.32,37.44052589028932,4.54,72.66,44.26,76.4,883.0,29.9,20.02,57.25,96.1,,99.8,469,0,1,0,0,0,0
9400,יהוד,2019,Knesset_21,17137,0.4143082219758417,45.61701628969882,50.75588890191023,3.533341146138521,0.0937536622524317,6.5,0.2,0.45,2.91,49.1,11837.49,42.0,13.79,1.5114709113177132,5008.7,5.65,6.8,18.23,20.4,35.07,12.659017211274632,7.31,79.59,49.73,85.46,878.6,30.6,18.78,114.0,97.8,97.5,99.8,513,0,1,0,0,0,0
9400,יהוד,2019,Knesset_22,17101,0.4327232325594994,39.501967463440415,55.400246667058205,4.997944441181653,0.0998414283197274,6.5,0.2,0.45,2.91,49.1,11837.49,42.0,13.79,1.5114709113177132,5008.7,5.65,6.8,18.23,20.4,35.07,12.659017211274632,7.31,79.59,49.73,85.46,878.6,30.6,18.78,114.0,97.8,97.5,99.8,513,0,1,0,0,0,0
9400,יהוד-מונוסון,2020,Knesset_23,16825,0.101040118870728,43.92551166111375,50.589005235602095,5.295097572584483,0.1903855306996668,5.9,0.2,0.45,2.66,48.9,12255.681026137465,40.4,16.64,1.6182050735450864,5219.4,7.27,7.24,17.63,18.8,36.1,13.757495003331114,7.04,78.57,48.52,85.24,888.0,31.2,18.26,857.0,98.0,97.5,99.9,374,0,1,0,0,0,0
9400,יהוד-מונוסון,2021,Knesset_24,16730,1.679617453676031,48.07587087360934,47.705027661256,4.1765456866678825,0.0425557784667761,6.14,0.2,0.45,2.75,48.4,14076.3,41.0,16.4,1.5220490668873417,5331.3,6.3,7.17,17.24,13.9,37.04,13.880270420327246,6.5,79.77,50.68,86.59,905.0,31.6,18.44,497.0,97.9,97.5,99.9,588,0,1,0,0,0,0
9400,יהוד-מונוסון,2022,Knesset_25,17966,1.5473672492485806,43.89981908638625,51.0119855269109,4.941203075531433,0.1469923111714156,6.3,,0.45,2.67,47.9,14920.85,42.01,14.8,1.5195059650304037,5468.2,6.42,7.0,16.92,23.1,37.78,14.01052126462786,7.18,76.56,50.17,83.87,903.0,31.24,18.8,71.25,97.8,,99.8,706,0,1,0,0,0,0
